year,AOIARKHA_03_,AOIARKHA_06_,AOIARKHA_09_,AOIARKHA_12_,AOIARKHA_14_,AOIARKHA_15_,AOIARKHA_16_,AOIARKHA_17_,AOIARKHA_19_,AOIARKHA_20_
1680,0,0.9318558573722839
1681,0,0.5201603770256042
1682,0,0.391994446516037
1683,0,0.6309772729873657
1684,0,0.40689024329185486
1685,0,0.2660667300224304
1686,0,0.6936164498329163
1687,0,0.5613234639167786,0.23806244134902954
1688,0,0.22961433231830597,0.38326001167297363
1689,0,0.4362269639968872,0.6154165267944336
1690,0,0.37893134355545044,0.44528818130493164
1691,0,0.2762754559516907,0.9544712901115417
1692,0,0.6789465546607971,1.0877904891967773
1693,0,0.961613118648529,1.0741114616394043
1694,0,0.5193106532096863,1.2229453325271606
1695,0,1.1321231126785278,1.384567379951477
1696,0,0.1328219473361969,0.37563300132751465
1697,0,0.2416171133518219,0.6445364356040955
1698,0,0.15772758424282074,0.24001441895961761
1699,0,0.05731561779975891,0.14722701907157898
1700,0,0.34262341260910034,0.5934253931045532
1701,0,0.2893528938293457,0.6075819134712219
1702,0,0.06427362561225891,0.3121325373649597
1703,0,0.24510657787322998,0.5005658268928528
1704,0,0.30825620889663696,0.9830496907234192
1705,0,0.5609459280967712,1.9066476821899414
1706,0,0.4487594664096832,1.4367592334747314
1707,0,0.6912622451782227,1.2513667345046997
1708,0,0.6815220713615417,0.960856556892395
1709,0,1.1750986576080322,1.537893295288086,0,0.656352698802948
1710,0,1.3776963949203491,1.056424856185913,0,0.6016703248023987
1711,0,1.1853773593902588,0.6267966032028198,0,0.9354401230812073
1712,0,1.3279414176940918,1.069927453994751,0,1.6552802324295044
1713,0,1.454726219177246,1.0602244138717651,0,1.8526380062103271,2.6634485721588135
1714,0,0.6582754850387573,0.5542217493057251,0,0.5286678671836853,0.6145954132080078
1715,0,2.074741840362549,1.5865267515182495,0,1.1020002365112305,2.7131266593933105
1716,0,1.8336255550384521,1.1649054288864136,0,0.8374611139297485,3.2903337478637695
1717,0,1.473731279373169,1.2872756719589233,0,1.197330117225647,2.5875747203826904
1718,0,0.2229193150997162,0.2490435093641281,0,0.3642258942127228,0.24848155677318573
1719,0,1.2358781099319458,1.1683295965194702,0,1.002691626548767,2.185074806213379,0,0,0,2.7068030834198
1720,0,1.4864170551300049,0.7803182601928711,0,0.7058795690536499,2.6275932788848877,0,0,0,0.9500192999839783
1721,0,0.8646840453147888,0.550743579864502,0,0.8823022246360779,1.9057682752609253,0,0,0,0.8999906182289124
1722,0,0.856930136680603,1.0797247886657715,0,1.0416117906570435,1.5438282489776611,0,0,0,1.1305336952209473
1723,0,0.638183057308197,0.8128536939620972,0,0.9864200353622437,1.5048878192901611,0,0,0,1.3015495538711548
1724,0,0.6563289761543274,1.117562174797058,0,0.5872470736503601,1.320125699043274,0,0,0,1.4362088441848755
1725,0,0.9154323935508728,1.3769068717956543,0,1.2101250886917114,1.292672038078308,0,0,0,1.3783923387527466
1726,0,0.6675763726234436,1.2483211755752563,0,1.211800217628479,0.7623573541641235,0,0,0,0.8710181713104248
1727,0,1.8488316535949707,3.0689351558685303,0,1.9954262971878052,3.263850450515747,0,0,0,1.4798471927642822
1728,0,0.8184977769851685,0.800861120223999,0,0.7581839561462402,1.6140737533569336,0,0,0,0.6738516688346863
1729,0,1.8219643831253052,2.208871364593506,0,1.7128465175628662,3.3734333515167236,0,0,0,1.6418291330337524
1730,0,1.3768410682678223,2.3550033569335938,0,1.512578010559082,2.2021560668945312,0,0,0,1.3253663778305054
1731,0,0.9506770372390747,1.7066272497177124,0,1.3997561931610107,1.5370556116104126,0,0,0,1.134075403213501
1732,0,0.7862995862960815,0.9711878895759583,0,0.6893228888511658,0.8625863194465637,0,0,0,0.7275198101997375
1733,0,1.2261239290237427,1.4927642345428467,0,0.7725920081138611,1.3686283826828003,0,0,0,0.9639869928359985
1734,0,1.3434146642684937,1.8527696132659912,0,0.9347068071365356,1.5208898782730103,0,0,0,0.9751178622245789
1735,0,0.6580581665039062,0.9281097650527954,0,0.6672423481941223,0.5333815217018127,0,0,0,0.5971367359161377
1736,0,0.9156123995780945,1.2294723987579346,0,0.8253828883171082,1.1170458793640137,0,0,0,0.7908708453178406
1737,0,1.537367820739746,1.1716634035110474,0,0.6232481002807617,2.226761817932129,0,0,0,0.7282511591911316
1738,0,0.6261582374572754,0.5225430727005005,0,0.5459301471710205,0.49877044558525085,0,0,0,0.4779719412326813
1739,0,1.5674407482147217,0.9952658414840698,0,0.730840802192688,1.5577374696731567,0,0,0,0.672673761844635
1740,0,1.4079433679580688,0.8699462413787842,0,0.6062885522842407,1.488203763961792,0,0,0,0.7493795156478882
1741,0,1.3911164999008179,0.7750328779220581,0,0.6102617383003235,0.8191439509391785,0,0,0,0.7786350250244141
1742,0,0.4445202648639679,0.34438279271125793,0,0.07380205392837524,0.328207790851593,0,0,0,0.244400292634964
1743,0.000056106662668753415,1.3799610137939453,1.1993749141693115,0,0.4587733745574951,2.1712493896484375,0,0,0,0.8970274329185486
1744,0.000550527882296592,1.8789108991622925,1.7185587882995605,0,0.8694587349891663,3.2144086360931396,0.0014599952846765518,0,0,1.5096755027770996
1745,0.0024138218723237514,0.8967224955558777,0.6298590898513794,0,0.5948237776756287,2.3680458068847656,0.0008337874314747751,0,0,0.8323655128479004
1746,0.2082548290491104,1.8683321475982666,2.2288289070129395,0,1.079417109489441,2.449211359024048,0.011567763052880764,0,0,1.1058450937271118
1747,0.6021839380264282,2.6954996585845947,2.0194976329803467,0,1.2282589673995972,2.191897392272949,1.8027215003967285,0,0,1.1157212257385254
1748,2.229189395904541,2.076838970184326,1.4933091402053833,0,1.3540335893630981,2.5749738216400146,2.7389347553253174,0,0,1.1622720956802368
1749,1.659338355064392,2.2682440280914307,1.7071841955184937,0,1.1925679445266724,2.1247239112854004,1.9623236656188965,0,0,1.0220741033554077
1750,1.2773383855819702,1.4386804103851318,1.029541254043579,0,0.7243138551712036,1.471183180809021,1.468767523765564,0,0,0.8318359851837158
1751,1.24678635597229,1.2196201086044312,0.833777129650116,0,0.7436285018920898,1.2236002683639526,1.1640346050262451,0,0,0.7604499459266663
1752,2.011542320251465,2.119784116744995,1.2000430822372437,0,1.1151660680770874,1.8826987743377686,1.54635751247406,0,0,1.1967885494232178
1753,1.0254050493240356,1.2418668270111084,0.8312674164772034,0,0.620343804359436,1.1520136594772339,1.036999225616455,0,0,0.8978036046028137
1754,1.126570224761963,1.2063872814178467,0.5530255436897278,0,0.6429362893104553,1.1151314973831177,0.8180702328681946,0,0,0.7283194661140442
1755,1.3812341690063477,0.8411064743995667,0.3816973865032196,0,0.450138121843338,0.7329342365264893,0.5485737919807434,0,0,0.5947204232215881
1756,1.2605117559432983,1.3383311033248901,0.6003580689430237,0,0.7176481485366821,0.6968779563903809,0.8788679838180542,0,0,0.8466256260871887
1757,2.580375909805298,1.7910867929458618,1.5215003490447998,0,1.3054577112197876,2.636669158935547,1.9850490093231201,0,0,1.444750428199768
1758,1.789674997329712,1.1585545539855957,1.3411400318145752,0,1.1582082509994507,1.7470072507858276,1.730266809463501,0,0,1.143367886543274
1759,1.2449555397033691,1.3276928663253784,0.9557114839553833,0,0.8107303380966187,1.34420645236969,1.6507680416107178,0,0,0.7890642881393433
1760,0.4581468403339386,0.5564011931419373,0.10970522463321686,0,0.04864438623189926,0.26032301783561707,0.6683492660522461,0,0,0.20093227922916412
1761,0.7641555666923523,0.9387695789337158,0.3971194624900818,0.7480798363685608,0.31494325399398804,1.4350066184997559,1.2927852869033813,0,0,0.5235260128974915
1762,1.1359689235687256,0.9228813052177429,0.4329453110694885,1.755863070487976,0.34738659858703613,1.4392670392990112,0.8150836229324341,0,0,0.6784780621528625
1763,1.3655790090560913,1.1353665590286255,0.9753900766372681,3.462482213973999,0.4681608974933624,1.8001197576522827,1.089180827140808,0,0,0.8152480125427246
1764,1.2307627201080322,0.7098851799964905,0.7865363359451294,3.0014498233795166,0.6438450813293457,1.1248836517333984,0.8148442506790161,0,0,0.9887159466743469
1765,2.383948802947998,1.602555513381958,0.9911971092224121,3.5912134647369385,0.9104735851287842,1.7780237197875977,1.4893947839736938,0,0,1.1486879587173462
1766,1.8196543455123901,1.780281901359558,0.9443646669387817,3.8585612773895264,0.9956820011138916,2.311661958694458,1.2957648038864136,0,0,1.4157429933547974
1767,2.6406443119049072,2.082183361053467,1.4843180179595947,0.016572991386055946,1.0544369220733643,2.260852575302124,1.4905441999435425,0,0,1.665797472000122
1768,1.7057771682739258,1.3607620000839233,0.8892198801040649,1.663150429725647,0.7637349963188171,0.9362838864326477,1.110108733177185,0,0,1.1947568655014038
1769,2.128856897354126,2.2131731510162354,2.147751569747925,2.4879539012908936,1.4665709733963013,2.5013184547424316,1.6438103914260864,0,0,1.4520949125289917
1770,0.995253324508667,1.2477586269378662,0.9228772521018982,1.404832363128662,0.5542696714401245,0.727290153503418,0.9684712886810303,0,0,0.6036816835403442
1771,0.6046895980834961,0.5968688726425171,0.6664401292800903,1.0226753950119019,0.506618082523346,0.3620106875896454,0.2894408702850342,0,0,0.22267475724220276
1772,0.9626093506813049,0.9408699870109558,0.6968563199043274,1.7346014976501465,0.46374642848968506,0.6665617227554321,0.6660869121551514,0,0,0.6651613116264343
1773,0.5193162560462952,0.36009055376052856,0.19316783547401428,0.9772277474403381,0.21494635939598083,0.25517579913139343,0.4807535707950592,0,0,0.3894500434398651
1774,1.8734221458435059,1.4309759140014648,0.6987302303314209,1.2499743700027466,0.6568398475646973,1.245924711227417,1.6137725114822388,0,0,1.1585923433303833
1775,2.9225103855133057,1.805538296699524,0.7352624535560608,1.542070984840393,0.7308886051177979,1.589700698852539,2.133998155593872,0,0,1.8603880405426025
1776,1.9662095308303833,1.467607021331787,0.5815220475196838,1.7202317714691162,0.5748422741889954,0.5784204602241516,1.765212059020996,0,0,1.4236030578613281
1777,2.1650314331054688,1.6271026134490967,1.2291251420974731,2.6476097106933594,0.9317066073417664,1.6584833860397339,2.283480644226074,0,0,1.6417485475540161
1778,2.2281548976898193,1.4799333810806274,0.9986787438392639,2.301516056060791,0.7243089079856873,1.7117220163345337,2.1070706844329834,0,0,1.6280401945114136
1779,1.108674168586731,1.2242683172225952,0.6816646456718445,1.3890380859375,0.6173776388168335,0.32280221581459045,1.1566654443740845,0,0,0.8810669183731079
1780,1.0362728834152222,1.273983359336853,0.8648382425308228,1.2241075038909912,0.6049356460571289,1.095702052116394,1.081734538078308,0,0,1.0094425678253174
1781,1.0142803192138672,0.9263783693313599,0.4533846378326416,1.2616872787475586,0.34773093461990356,0.561514139175415,1.139104962348938,0,0,0.7452624440193176
1782,1.709233045578003,1.5592107772827148,1.0768096446990967,1.7317657470703125,0.7555661797523499,1.9605662822723389,1.7394838333129883,0,0,1.0929186344146729
1783,1.3803058862686157,1.1404165029525757,1.0683842897415161,1.5266691446304321,0.4918237328529358,0.652353823184967,1.3575140237808228,0,0,0.9673813581466675
1784,2.42848539352417,2.0823535919189453,1.9055355787277222,2.1976802349090576,0.757692813873291,1.9167473316192627,1.8750500679016113,0,0,1.4079622030258179
1785,1.8568105697631836,1.7517526149749756,1.8066413402557373,1.8803486824035645,1.3227940797805786,2.055333137512207,1.449169635772705,0,0,1.2658963203430176
1786,0.4752170741558075,0.6129609942436218,0.47231706976890564,1.1004703044891357,0.35148975253105164,0.45231443643569946,0.6703181266784668,0,0,0.3752225637435913
1787,2.0981154441833496,1.5091842412948608,1.6981312036514282,2.070913314819336,0.7942377328872681,2.7559444904327393,1.8962758779525757,0,0,1.3057526350021362
1788,1.0360203981399536,1.0604628324508667,1.0728302001953125,1.3649152517318726,0.28075385093688965,1.3196967840194702,1.4363582134246826,0,0,0.94968581199646
1789,1.377785325050354,1.3573437929153442,1.064693808555603,2.222003936767578,0.20716707408428192,1.6473286151885986,2.1603806018829346,0,0,1.0211385488510132
1790,2.4139370918273926,1.2907416820526123,1.1533371210098267,2.1213040351867676,0,2.162320852279663,2.612848997116089,0,0,1.3472583293914795
1791,0.8995177149772644,0.7435482740402222,1.0044894218444824,1.3176603317260742,0,1.21605384349823,2.098670721054077,0,0,0.7687292695045471
1792,1.1920781135559082,0.6912000775337219,1.1838866472244263,1.4480477571487427,0,1.2027041912078857,2.07646107673645,0,1.1477856636047363,0.6723149418830872
1793,1.867497205734253,1.522969365119934,1.953166127204895,2.214848518371582,0,2.491351842880249,2.6561543941497803,0,1.7627437114715576,1.0068011283874512
1794,3.6617510318756104,2.1757686138153076,2.6231162548065186,3.3699193000793457,0.45464929938316345,3.3225061893463135,2.2499492168426514,0,1.9533287286758423,1.8739053010940552
1795,1.7047096490859985,1.3258047103881836,1.4509307146072388,1.5996497869491577,0.33216121792793274,0.5884978771209717,1.2548115253448486,0,0.8703770637512207,0.6909298300743103
1796,1.9638464450836182,1.138407588005066,1.7022744417190552,2.498215913772583,0.7727665901184082,1.7342610359191895,1.3344610929489136,0,1.438570261001587,0.8792411088943481
1797,1.7300604581832886,1.1665465831756592,1.352736234664917,2.2998313903808594,0.687850296497345,1.3722574710845947,0.9404867887496948,0,1.237172245979309,1.0007914304733276
1798,0.579159677028656,0.48095738887786865,0.5883668661117554,1.462324857711792,0.3652123808860779,0.24813809990882874,0.19285191595554352,0,0.48212969303131104,0.4340159296989441
1799,0.9036731123924255,0.9483279585838318,0.9617840051651001,1.4075214862823486,0.6072739958763123,0.8971573114395142,0.18673698604106903,0,0.5901526808738708,0.8158770799636841
1800,0.42170265316963196,0.8724039196968079,0.6049837470054626,1.0945169925689697,0.2475728839635849,0.22483962774276733,0,0,0.4036974310874939,0.5823113918304443
1801,1.3783882856369019,1.6221837997436523,1.2917125225067139,1.7973624467849731,1.2796969413757324,1.3395837545394897,0,0,0.7534016966819763,0.9972930550575256
1802,1.6544241905212402,1.460903286933899,1.8844318389892578,1.8229490518569946,0.6664804816246033,1.3705369234085083,0,0,1.440870761871338,1.2382726669311523
1803,1.87466299533844,1.7214876413345337,0.956489086151123,1.474372148513794,0.6399460434913635,1.7880892753601074,0.030596312135457993,0,1.256988525390625,0.999404788017273
1804,1.3820416927337646,1.2851321697235107,1.0355972051620483,1.2610914707183838,0.3854541480541229,1.514319658279419,0.006412405986338854,0,0.790759801864624,1.1066832542419434
1805,2.214369535446167,1.3929986953735352,1.6547881364822388,2.057459592819214,0.6663391590118408,0.020842978730797768,0,0,1.04106605052948,1.4031072854995728
1806,3.682002544403076,1.7033047676086426,2.059406042098999,2.31643009185791,1.0295380353927612,1.5594117641448975,0,0,1.319632649421692,1.6073061227798462
1807,0.7471880912780762,0.27384132146835327,0.2338276356458664,0.7612200379371643,0.4852406084537506,0.022339966148138046,0,0,0.5745839476585388,0.4794750213623047
1808,1.3010181188583374,1.2313679456710815,1.5630598068237305,1.5354927778244019,0.7981031537055969,1.8467127084732056,0,0,1.4859479665756226,0.9554711580276489
1809,1.2092976570129395,1.135087490081787,0.9873296618461609,1.151504397392273,0.8234037756919861,0.014378105290234089,0,0,1.105705738067627,0.8011360168457031
1810,0.7824513912200928,0.637037992477417,0.633503258228302,0.8764748573303223,0.6184095144271851,0.253246009349823,0,0,0.9640765190124512,0.5304662585258484
1811,0.7537071108818054,0.8651779890060425,0.436042457818985,1.2817007303237915,0.3941192924976349,1.4647136926651,0.10604977607727051,0,0.7819045186042786,0.5651711821556091
1812,0.14029142260551453,0.16976183652877808,0.17575231194496155,1.3992053270339966,0.1370575875043869,0.032538093626499176,0.41965141892433167,0,0.2623075842857361,0.16430799663066864
1813,0.4978239834308624,0.43943485617637634,0.19413739442825317,1.4851521253585815,0.2097577452659607,1.049699068069458,0.7186064720153809,0,0.4897434711456299,0.29040008783340454
1814,0.7947717308998108,0.6617987155914307,0.5208432078361511,1.9115707874298096,0.40682291984558105,1.2110016345977783,1.1275990009307861,0,0.5626748204231262,0.48678240180015564
1815,0.491262823343277,0.42882245779037476,0.30642518401145935,1.2872685194015503,0.3150794804096222,0.5712552666664124,0.7383740544319153,0,0.23266765475273132,0.5317116379737854
1816,0.6118341088294983,0.7348249554634094,0.38511955738067627,1.5785495042800903,0.31257864832878113,0.7996196150779724,0.9815731644630432,0,0.6669151782989502,0.7315855026245117
1817,0.8809635639190674,1.0096969604492188,0.6616324782371521,2.1295204162597656,0.437818706035614,0.37741026282310486,1.040596604347229,0,1.399520993232727,0.7151100635528564
1818,1.6293576955795288,1.1445059776306152,0.7916727662086487,1.555859088897705,0.2882339358329773,0.330437570810318,1.244136929512024,0,2.1029064655303955,0.769798755645752
1819,0.7444666624069214,0.8051554560661316,0.5201976895332336,1.271124243736267,0.06397979706525803,0.5180743932723999,0.6990400552749634,0,0.5373684763908386,0.20359593629837036
1820,0.6899519562721252,0.6012324094772339,0.39936554431915283,0.6731501221656799,0.09948137402534485,0.10329318791627884,0.6994838118553162,0,0.44677117466926575,0.4466188848018646
1821,1.2449418306350708,1.142531156539917,0.9751300811767578,1.4776461124420166,0.39743614196777344,0.9148904085159302,1.4679518938064575,0,1.2834020853042603,0.6631104350090027
1822,1.7121315002441406,1.390967607498169,0.8127403855323792,1.402263879776001,0.34221595525741577,0.5098941326141357,1.45772385597229,0,1.627833604812622,0.956141471862793
1823,0.6176759004592896,0.8886763453483582,0.41972094774246216,0.7953360080718994,0.11776266992092133,0.0935603678226471,0.6097859740257263,0,1.0265864133834839,0.5179072618484497
1824,0.8298344612121582,0.7890802621841431,0.5826961994171143,0.7637735605239868,0.16051366925239563,0.0950838103890419,0.5649997591972351,0,1.1399548053741455,0.7208499908447266
1825,0.08970429748296738,0.1503477394580841,0.0001613330969121307,0.5522978901863098,0.041731227189302444,0.014814470894634724,0.05816565081477165,0,0.2398768961429596,0.05270641669631004
1826,0.5092401504516602,0.7531629204750061,0.35133349895477295,0.5306178331375122,0.14050987362861633,0.12302935868501663,0.4026913344860077,0,0.6901863813400269,0.5037046074867249
1827,1.0157949924468994,0.7849029302597046,0.5304552912712097,0.46751394867897034,0.273878812789917,0.1322513073682785,0.5907024145126343,0,0.42545536160469055,0.562811553478241
1828,1.982535481452942,1.4780972003936768,1.0607712268829346,1.0622565746307373,0.5691173076629639,0.5318254828453064,1.0571743249893188,0,1.595394253730774,1.061269760131836
1829,1.4409937858581543,1.1468604803085327,0.6414251327514648,0.7931369543075562,0.2896937429904938,0.4804703891277313,0.7592120170593262,0,1.142215371131897,0.6404152512550354
1830,0.7138636708259583,0.18739353120326996,0.1292608082294464,0.18562275171279907,0.15736693143844604,0.006243465002626181,0.12592682242393494,0,0.4579682946205139,0.33728307485580444
1831,1.4178848266601562,0.9365495443344116,0.5328155159950256,0.9672403335571289,0.526450514793396,0.2722392678260803,0.0037880379240959883,0,1.221941351890564,0.8372402787208557
1832,1.0008490085601807,0.6815419793128967,0.4488237798213959,0.7928681969642639,0.28982633352279663,0.8120071887969971,0.0028486575465649366,0,0.7460997104644775,0.5893499255180359
1833,0.3168155252933502,0.45535144209861755,0.0715634822845459,0.36914604902267456,0.1166652962565422,0.014254209585487843,0.001187375863082707,0,0.4185766875743866,0.3251323699951172
1834,0.9515692591667175,0.9369344711303711,0.9214032888412476,1.0811758041381836,0.6860997080802917,0.2593570053577423,0.003495562821626663,0.0281125009059906,1.4732283353805542,0.9108442068099976
1835,1.1810213327407837,1.3540047407150269,1.542022705078125,1.180433988571167,0.9588700532913208,0.6320886015892029,0.006088834255933762,0.14323760569095612,2.237736701965332,1.1990967988967896
1836,0.8412898182868958,0.7495301365852356,1.0689688920974731,1.096204161643982,0.49553099274635315,0.7329851388931274,0.004027928225696087,0.17829430103302002,1.4682037830352783,0.6384707689285278
1837,0.3872533440589905,0.2605753540992737,0.23265321552753448,0.557735800743103,0.15266020596027374,0.37740615010261536,0.0008730191038921475,0.11533338576555252,0.4330782890319824,0.22111865878105164
1838,0.47656020522117615,0.37020158767700195,0.4699820578098297,0.4133034646511078,0.33709874749183655,0.436795175075531,0.002172517590224743,0.329092800617218,0.8889485001564026,0.6504016518592834
1839,0.6970354914665222,0.5058543682098389,0.563095211982727,0.7320747375488281,0.3066594898700714,0.19667676091194153,0.002536229556426406,0.5221945643424988,0.9932061433792114,0.5149975419044495
1840,0.8407354950904846,0.8958086371421814,0.7612553834915161,0.636745035648346,0.43407121300697327,0.6154561042785645,0.007290603127330542,0.32344457507133484,1.5846538543701172,0.7177028656005859
1841,0.9339059591293335,0.4686567783355713,0.9481061100959778,0.9365546107292175,0.39259499311447144,0.6562663912773132,0.00823529064655304,0.2827118933200836,0,1.0580735206604004
1842,1.6737395524978638,0.5338042378425598,1.087064504623413,1.1788206100463867,0.626599133014679,0.515668511390686,0.010368609800934792,0.6621083617210388,0,1.1315369606018066
1843,1.8894246816635132,0.5817046165466309,0.5024896860122681,0.8402165174484253,0.4509428143501282,0.0005776006728410721,0.008750120177865028,1.0261048078536987,0,1.2083410024642944
1844,0.6254223585128784,0.4929737448692322,0.5344017744064331,0.5127449631690979,0.43772587180137634,0.00046498520532622933,0.5375606417655945,1.303804636001587,0,0.5315408110618591
1845,0.826008677482605,0.6135897040367126,0.7127416133880615,0.5669962763786316,0.5580923557281494,0.0002428140287520364,0.7397007346153259,1.4520457983016968,0,0.669426441192627
1846,0.9158435463905334,0.7446454763412476,0.9496554732322693,0.7426019906997681,0.5675617456436157,0.001106723677366972,0.9546532034873962,1.8614392280578613,0,0.7603665590286255
1847,0.7929819822311401,0.3364526331424713,0.32165080308914185,0.49017754197120667,0.2761165201663971,0.0005650146049447358,0.45720016956329346,0.9191988110542297,0,0.8536369800567627
1848,0.7116163969039917,0.7361703515052795,0.4111798405647278,0.7615887522697449,0.3834136426448822,0,0.6455615758895874,1.357994556427002,0,0.7960020899772644
1849,0.4397048056125641,0.23527169227600098,0.019800689071416855,1.027778148651123,0.12445220351219177,0.2319314330816269,0.11089707165956497,0.7550886273384094,0,0.3287372589111328
1850,0.9939460754394531,0.9421464800834656,0.7322548031806946,1.3012186288833618,0.520875871181488,0.8026760220527649,1.0273984670639038,0.9281141757965088,0,0.6941580176353455
1851,0.5761502981185913,0.5684621930122375,0.550466775894165,1.0729398727416992,0.23139895498752594,0.24469366669654846,0.3695099651813507,0.5162289142608643,0,0.5705995559692383
1852,1.030948281288147,1.130779504776001,1.3917649984359741,1.932703971862793,1.077765941619873,1.6064822673797607,1.0086811780929565,1.5899488925933838,0,1.4514470100402832
1853,0.9292477369308472,0.962074339389801,0.625931441783905,0.8621990084648132,0.7360317707061768,1.1988545656204224,0.5833946466445923,1.672805666923523,0,0.8330207467079163
1854,1.509229302406311,1.0681623220443726,0.8133136034011841,1.4332624673843384,2.0393989086151123,0.9958133697509766,0.6104959845542908,3.268181562423706,0.014189628884196281,1.2915318012237549
1855,2.7806763648986816,1.088206171989441,1.0314860343933105,1.1881041526794434,1.660356879234314,1.204939603805542,0.629324734210968,2.762925148010254,0.12179549038410187,0.8970757722854614
1856,1.5252711772918701,0.8644689917564392,0.5792703628540039,1.2855253219604492,1.309936761856079,1.3080106973648071,0.7442498803138733,2.366506814956665,0.1836644560098648,0.9868489503860474
1857,2.5155954360961914,0.8623683452606201,1.020899772644043,2.5156493186950684,2.133847951889038,1.4651215076446533,1.6366571187973022,2.330518960952759,0,1.3409650325775146
1858,1.295387625694275,0.8019431233406067,0.9707977771759033,2.2155754566192627,0.998837947845459,1.267673373222351,0.8995751142501831,1.8866246938705444,0.6330922245979309,1.1859420537948608
1859,0.9619188904762268,0.7933598160743713,0.7654204964637756,1.4415826797485352,1.52899169921875,0.5512269139289856,1.7215057611465454,1.5531636476516724,1.652560830116272,0.926156759262085
1860,1.7824046611785889,1.1886564493179321,1.0806260108947754,2.690948963165283,1.9070333242416382,1.3229035139083862,1.5178862810134888,2.6090219020843506,3.040785789489746,1.5997555255889893
1861,2.2301363945007324,1.2569007873535156,1.0726346969604492,2.4027180671691895,1.120857834815979,1.0887376070022583,1.6615277528762817,2.64982533454895,2.0232596397399902,1.1888262033462524
1862,1.5083794593811035,1.3092743158340454,0.8780816197395325,2.201460361480713,1.3141976594924927,0.7125696539878845,1.5836347341537476,2.616744041442871,1.9445359706878662,1.3915985822677612
1863,1.095057725906372,0.9808393120765686,0.9846065044403076,2.0884010791778564,1.1928833723068237,0.8882564306259155,1.1440662145614624,2.574695587158203,2.070164680480957,1.086549997329712
1864,1.421030879020691,1.303490161895752,1.1899265050888062,2.4542882442474365,1.7888209819793701,0.8040304183959961,0,2.2746622562408447,2.2364723682403564,0.7743581533432007
1865,2.445729970932007,1.2308073043823242,1.1798852682113647,3.039428472518921,2.0564000606536865,1.1733076572418213,1.498317837715149,2.7638275623321533,2.0605437755584717,1.545377492904663
1866,0.7099284529685974,0.4573203921318054,0.29390251636505127,1.1340899467468262,0.44829148054122925,0.2837008535861969,0.6277538537979126,0.852610170841217,0.3925614058971405,0.7174050807952881
1867,0.8847357630729675,0.2772807478904724,0.31475937366485596,1.3854926824569702,0.6140660047531128,0.5542693734169006,0.8697537779808044,1.2426881790161133,0.5755345225334167,0.6536296010017395
1868,2.619568347930908,1.0619179010391235,1.184493899345398,2.6657192707061768,1.5055115222930908,1.4296324253082275,2.320446729660034,2.3277480602264404,1.7566298246383667,1.6808278560638428
1869,0.728696882724762,0.37481164932250977,0.01520678959786892,0.7983687520027161,0.24756014347076416,0,0.514328122138977,0.7775951027870178,0.20951329171657562,0.29421305656433105
1870,1.5237720012664795,0.524726927280426,0.4960063695907593,0.6704168915748596,0.34050649404525757,1.0257453918457031,0.8486353754997253,0.8466273546218872,0.6238375902175903,0.5203226208686829
1871,2.482412099838257,0.7775859832763672,0.5811171531677246,1.5463424921035767,0.6021547317504883,1.306789755821228,1.1959857940673828,1.4454554319381714,0.9902212619781494,0.7916936874389648
1872,2.566967248916626,1.176049828529358,0.7151703238487244,1.8519186973571777,0.7621415853500366,1.7154322862625122,1.7682026624679565,2.680115222930908,1.0808629989624023,1.0702720880508423
